video_id,channel_name,comment_text,classification,has_positive_outcome,aspect_ids,aspect_names,ro_ids,outcome_categories,exclusion_reasons
TlYTnYnVN0c,KenDBerryMD,"This rather then begs the question as to why, whenever I’m hospitalised, and so on the enforced “scientific” diet, I become insulin-dependent. At home on my regular low carb diet my fasting glucose is 4 mmol/l and no diabetic drugs. Edit: Located in Tasmania, Australia.",positive_outcome,True,RO3.1,Type 2 Diabetes,RO3,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"The keto diet is indeed great for body fat loss. I lost 22 kg in 8 months about 5 years ago, coming from 100 kg at 182 cm. I kept my ideal weight ever since, I still avoid sugars and junk food, I quit smoking 15 years ago, my insulin levels are healthy, I still do intermittent fasting and I exercise regularly.  YET, I suffered a heart attack last month. The cardiologists are still investigating my case but the determining factor for my CVA was most likely stress.  I took it as a warning and I'd like to pass it on to the readers. A healthy diet is important and relevant for good heart health plus exercise but don't completely rest on it assuming you're 100% safe. I have the hypothesis that stress is the leading trigger of cardiovascular problems. The fear of underperforming in your job, the fear of competing peers who might leave you in the dust, the fear of losing your job, the fear of social decline, the burden of having to live from paycheck to paycheck etc. All this creates a massive amount of stress and eventually CV disease.  People get sick because there is a systemic disorder.",positive_outcome,True,RO1.3; RO2.1; RO2.2; RO3.3; RO3.11,Psychological Well-Being; Anthropometric Changes; Glycemic Control; Cardiovascular Disease; Stroke,RO2; RO3; RO1,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"Been doing Keto and IF for almost 2 years now and I've never felt better! Always had fairly high blood pressure, even as a youngster I would have hypertension and have random nose bleeds but now my BP is completely normal without a single tablet from the doctors (although they did try!). The last 2 years I have taken full responsibility for my health instead of the 'professionals' and it's been an eye-opener for me and completely changed my view on healthcare. They push medication for everything because that's all they know and I could be wrong but maybe they get some sort of remuneration for prescribing pharma products!",positive_outcome,True,RO3.4,Hypertension,RO3,explicit_improvement,
TlYTnYnVN0c,KenDBerryMD,"Ken, your channel is inspirational. Been subscribed for a while now and you just keep adding more pieces to the puzzle.  In my journey I came across Paul Mason’s videos on cholesterol it completely blew me away. His explanation of LDL was so logical.   Identifying TG/HDL through  a standard blood test and knowing if you’re pattern A or Pattern B is incredible reassuring.  Mine was 0.6mml/l with less than 0.8 being the point at which the split occurs.. My dad having had an aortic aneurysm in his late 60’s this is so reassuring to me.  Lost 10kg in a matter of 2 or 3 months. I have to thank Jason Fung for starting my interest in this whole subject.last summer.  Returned from that holiday and tried a 4 day fast (100 hours in fact) to see what it was like.  Cut out nearly all carbs, all seed oils, only cook in butter, ghee, olive oil or coconut oil. Found out I lose about 3 kg on a four day fast. Went straight to OMAD after that. My wife too benefited from the same dietary changes I’m 5’7 was just under 80kg. Now stable at 70kg. Know exactly how to adjust if I drop too much weight. Have never enjoyed the food I eat so much. If i lose too much i add in 2MAD  never starting before midday and usually just sardines in olive oil and eggs as an omelette.  At 55 years old I have a six pack for the first time in my entire life through no exercise whatsoever save for long walks with our dogs. Thank you for your unwavering dedication to this.will always now be part of your family :-)",positive_outcome,True,RO2.1; RO2.2; RO2.4,Anthropometric Changes; Glycemic Control; Lipid Profile,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"I wish we had more doctors like this in the world!  God Bless you. Ive been keto for 5 years. I lost 65 pounds quickly. I healed EVERYTHING I suffered from for 25 years, all those years I had so many docs, specialist and so many meds just to cover my symptoms.  I was SICK of no one helping me so I started digging on my own. 24/7..  I healed myself with the right foods.  People tell me all the time keto is dangerous, keto can only be done short term.. bla bla bla.  NO, keto is the best thing I have done for my  health. Thank you Dr... for telling the truth.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,Dr. Berry I'm in Cleveland Ohio I went to my doctor my A1-C was 8.7 I went back 3 months later 6.5 keto diet and down 37 lbs.  doctor told me to not do keto anymore. Course I'm still doing it.  feel 100 times better,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,I'm from Calgary Alberta Canada 79 years old lost 100 lbs !!! In the midst of a 72 hour Fast right now !! I eat like you eat,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"God bless you guys, and thank you sooooo much for this video. I've been doing a deep dive into this topic because, at 66 I am faced with taking a statin. I've been taken off my BP med thank god, but I also want off my statin as well due to side effects such as ED. My cholesterol and BP has run marginally high for my entire adult life. I question the vaule of the pharmological intervention in my case.",positive_outcome,True,RO2.3; RO2.4,Blood Pressure; Lipid Profile,RO2,medication_discontinuation,
TlYTnYnVN0c,KenDBerryMD,"62 yr old female who has been carnivore for just over a year. Keto for 8 yrs before that.  I do daily intermittent fasting for 17 hrs. Went from 220 to 145 on carnivore.  Had a complete physical 3 months ago which included a comprehensive metabolic panel  that I asked for. He knew about a personal loss I had suffered in January 2024 as well. My T2D is gone. My A1C was 5.2. He took me off of Metformin. All of the 10 metabolic tests came back in normal ranges. Blood pressure and cholesterol both so much better he took me off of all meds but 1. Down from 5 to 1 and that one meds mg cut by 2/3's. If other diets aren't working for you, step outside your comfort zone and try carnivore.  Side note: while my dr was happy  with my new metabolic health and T2D being gone,  he had NO INTEREST AT ALL in knowing how I did it.  Told me to keep doing what I was doing. 🤔",positive_outcome,True,RO1.3; RO2.3; RO2.4; RO3.1,Psychological Well-Being; Blood Pressure; Lipid Profile; Type 2 Diabetes,RO2; RO3; RO1,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"This rather then begs the question as to why, whenever I’m hospitalised, and so on the enforced “scientific” diet, I become insulin-dependent. At home on my regular low carb diet my fasting glucose is 4 mmol/l and no diabetic drugs. Edit: Located in Tasmania, Australia.",positive_outcome,True,RO3.1,Type 2 Diabetes,RO3,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"The keto diet is indeed great for body fat loss. I lost 22 kg in 8 months about 5 years ago, coming from 100 kg at 182 cm. I kept my ideal weight ever since, I still avoid sugars and junk food, I quit smoking 15 years ago, my insulin levels are healthy, I still do intermittent fasting and I exercise regularly.  YET, I suffered a heart attack last month. The cardiologists are still investigating my case but the determining factor for my CVA was most likely stress.  I took it as a warning and I'd like to pass it on to the readers. A healthy diet is important and relevant for good heart health plus exercise but don't completely rest on it assuming you're 100% safe. I have the hypothesis that stress is the leading trigger of cardiovascular problems. The fear of underperforming in your job, the fear of competing peers who might leave you in the dust, the fear of losing your job, the fear of social decline, the burden of having to live from paycheck to paycheck etc. All this creates a massive amount of stress and eventually CV disease.  People get sick because there is a systemic disorder.",positive_outcome,True,RO1.3; RO2.1; RO2.2; RO3.3; RO3.11,Psychological Well-Being; Anthropometric Changes; Glycemic Control; Cardiovascular Disease; Stroke,RO2; RO3; RO1,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"Been doing Keto and IF for almost 2 years now and I've never felt better! Always had fairly high blood pressure, even as a youngster I would have hypertension and have random nose bleeds but now my BP is completely normal without a single tablet from the doctors (although they did try!). The last 2 years I have taken full responsibility for my health instead of the 'professionals' and it's been an eye-opener for me and completely changed my view on healthcare. They push medication for everything because that's all they know and I could be wrong but maybe they get some sort of remuneration for prescribing pharma products!",positive_outcome,True,RO3.4,Hypertension,RO3,explicit_improvement,
TlYTnYnVN0c,KenDBerryMD,"Ken, your channel is inspirational. Been subscribed for a while now and you just keep adding more pieces to the puzzle.  In my journey I came across Paul Mason’s videos on cholesterol it completely blew me away. His explanation of LDL was so logical.   Identifying TG/HDL through  a standard blood test and knowing if you’re pattern A or Pattern B is incredible reassuring.  Mine was 0.6mml/l with less than 0.8 being the point at which the split occurs.. My dad having had an aortic aneurysm in his late 60’s this is so reassuring to me.  Lost 10kg in a matter of 2 or 3 months. I have to thank Jason Fung for starting my interest in this whole subject.last summer.  Returned from that holiday and tried a 4 day fast (100 hours in fact) to see what it was like.  Cut out nearly all carbs, all seed oils, only cook in butter, ghee, olive oil or coconut oil. Found out I lose about 3 kg on a four day fast. Went straight to OMAD after that. My wife too benefited from the same dietary changes I’m 5’7 was just under 80kg. Now stable at 70kg. Know exactly how to adjust if I drop too much weight. Have never enjoyed the food I eat so much. If i lose too much i add in 2MAD  never starting before midday and usually just sardines in olive oil and eggs as an omelette.  At 55 years old I have a six pack for the first time in my entire life through no exercise whatsoever save for long walks with our dogs. Thank you for your unwavering dedication to this.will always now be part of your family :-)",positive_outcome,True,RO2.1; RO2.2; RO2.4,Anthropometric Changes; Glycemic Control; Lipid Profile,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"I wish we had more doctors like this in the world!  God Bless you. Ive been keto for 5 years. I lost 65 pounds quickly. I healed EVERYTHING I suffered from for 25 years, all those years I had so many docs, specialist and so many meds just to cover my symptoms.  I was SICK of no one helping me so I started digging on my own. 24/7..  I healed myself with the right foods.  People tell me all the time keto is dangerous, keto can only be done short term.. bla bla bla.  NO, keto is the best thing I have done for my  health. Thank you Dr... for telling the truth.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,Dr. Berry I'm in Cleveland Ohio I went to my doctor my A1-C was 8.7 I went back 3 months later 6.5 keto diet and down 37 lbs.  doctor told me to not do keto anymore. Course I'm still doing it.  feel 100 times better,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,I'm from Calgary Alberta Canada 79 years old lost 100 lbs !!! In the midst of a 72 hour Fast right now !! I eat like you eat,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"God bless you guys, and thank you sooooo much for this video. I've been doing a deep dive into this topic because, at 66 I am faced with taking a statin. I've been taken off my BP med thank god, but I also want off my statin as well due to side effects such as ED. My cholesterol and BP has run marginally high for my entire adult life. I question the vaule of the pharmological intervention in my case.",positive_outcome,True,RO2.3; RO2.4,Blood Pressure; Lipid Profile,RO2,medication_discontinuation,
TlYTnYnVN0c,KenDBerryMD,"62 yr old female who has been carnivore for just over a year. Keto for 8 yrs before that.  I do daily intermittent fasting for 17 hrs. Went from 220 to 145 on carnivore.  Had a complete physical 3 months ago which included a comprehensive metabolic panel  that I asked for. He knew about a personal loss I had suffered in January 2024 as well. My T2D is gone. My A1C was 5.2. He took me off of Metformin. All of the 10 metabolic tests came back in normal ranges. Blood pressure and cholesterol both so much better he took me off of all meds but 1. Down from 5 to 1 and that one meds mg cut by 2/3's. If other diets aren't working for you, step outside your comfort zone and try carnivore.  Side note: while my dr was happy  with my new metabolic health and T2D being gone,  he had NO INTEREST AT ALL in knowing how I did it.  Told me to keep doing what I was doing. 🤔",positive_outcome,True,RO1.3; RO2.3; RO2.4; RO3.1,Psychological Well-Being; Blood Pressure; Lipid Profile; Type 2 Diabetes,RO2; RO3; RO1,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"This rather then begs the question as to why, whenever I’m hospitalised, and so on the enforced “scientific” diet, I become insulin-dependent. At home on my regular low carb diet my fasting glucose is 4 mmol/l and no diabetic drugs. Edit: Located in Tasmania, Australia.",positive_outcome,True,RO3.1,Type 2 Diabetes,RO3,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"The keto diet is indeed great for body fat loss. I lost 22 kg in 8 months about 5 years ago, coming from 100 kg at 182 cm. I kept my ideal weight ever since, I still avoid sugars and junk food, I quit smoking 15 years ago, my insulin levels are healthy, I still do intermittent fasting and I exercise regularly.  YET, I suffered a heart attack last month. The cardiologists are still investigating my case but the determining factor for my CVA was most likely stress.  I took it as a warning and I'd like to pass it on to the readers. A healthy diet is important and relevant for good heart health plus exercise but don't completely rest on it assuming you're 100% safe. I have the hypothesis that stress is the leading trigger of cardiovascular problems. The fear of underperforming in your job, the fear of competing peers who might leave you in the dust, the fear of losing your job, the fear of social decline, the burden of having to live from paycheck to paycheck etc. All this creates a massive amount of stress and eventually CV disease.  People get sick because there is a systemic disorder.",positive_outcome,True,RO1.3; RO2.1; RO2.2; RO3.3; RO3.11,Psychological Well-Being; Anthropometric Changes; Glycemic Control; Cardiovascular Disease; Stroke,RO2; RO3; RO1,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"Been doing Keto and IF for almost 2 years now and I've never felt better! Always had fairly high blood pressure, even as a youngster I would have hypertension and have random nose bleeds but now my BP is completely normal without a single tablet from the doctors (although they did try!). The last 2 years I have taken full responsibility for my health instead of the 'professionals' and it's been an eye-opener for me and completely changed my view on healthcare. They push medication for everything because that's all they know and I could be wrong but maybe they get some sort of remuneration for prescribing pharma products!",positive_outcome,True,RO3.4,Hypertension,RO3,explicit_improvement,
TlYTnYnVN0c,KenDBerryMD,"Ken, your channel is inspirational. Been subscribed for a while now and you just keep adding more pieces to the puzzle.  In my journey I came across Paul Mason’s videos on cholesterol it completely blew me away. His explanation of LDL was so logical.   Identifying TG/HDL through  a standard blood test and knowing if you’re pattern A or Pattern B is incredible reassuring.  Mine was 0.6mml/l with less than 0.8 being the point at which the split occurs.. My dad having had an aortic aneurysm in his late 60’s this is so reassuring to me.  Lost 10kg in a matter of 2 or 3 months. I have to thank Jason Fung for starting my interest in this whole subject.last summer.  Returned from that holiday and tried a 4 day fast (100 hours in fact) to see what it was like.  Cut out nearly all carbs, all seed oils, only cook in butter, ghee, olive oil or coconut oil. Found out I lose about 3 kg on a four day fast. Went straight to OMAD after that. My wife too benefited from the same dietary changes I’m 5’7 was just under 80kg. Now stable at 70kg. Know exactly how to adjust if I drop too much weight. Have never enjoyed the food I eat so much. If i lose too much i add in 2MAD  never starting before midday and usually just sardines in olive oil and eggs as an omelette.  At 55 years old I have a six pack for the first time in my entire life through no exercise whatsoever save for long walks with our dogs. Thank you for your unwavering dedication to this.will always now be part of your family :-)",positive_outcome,True,RO2.1; RO2.2; RO2.4,Anthropometric Changes; Glycemic Control; Lipid Profile,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"I wish we had more doctors like this in the world!  God Bless you. Ive been keto for 5 years. I lost 65 pounds quickly. I healed EVERYTHING I suffered from for 25 years, all those years I had so many docs, specialist and so many meds just to cover my symptoms.  I was SICK of no one helping me so I started digging on my own. 24/7..  I healed myself with the right foods.  People tell me all the time keto is dangerous, keto can only be done short term.. bla bla bla.  NO, keto is the best thing I have done for my  health. Thank you Dr... for telling the truth.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,Dr. Berry I'm in Cleveland Ohio I went to my doctor my A1-C was 8.7 I went back 3 months later 6.5 keto diet and down 37 lbs.  doctor told me to not do keto anymore. Course I'm still doing it.  feel 100 times better,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,I'm from Calgary Alberta Canada 79 years old lost 100 lbs !!! In the midst of a 72 hour Fast right now !! I eat like you eat,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
TlYTnYnVN0c,KenDBerryMD,"God bless you guys, and thank you sooooo much for this video. I've been doing a deep dive into this topic because, at 66 I am faced with taking a statin. I've been taken off my BP med thank god, but I also want off my statin as well due to side effects such as ED. My cholesterol and BP has run marginally high for my entire adult life. I question the vaule of the pharmological intervention in my case.",positive_outcome,True,RO2.3; RO2.4,Blood Pressure; Lipid Profile,RO2,medication_discontinuation,
LnAyVlIiQVg,KenDBerryMD,Due to type2 diabetes I gave up grains years ago but my weight continued to go up. Went ketovore/carnivore thanks to Dr. Berry's videos. I have lost over 80lbs so far & am off of insulin. THANK YOU DR BERRY!,positive_outcome,True,RO2.1; RO3.1,Anthropometric Changes; Type 2 Diabetes,RO2; RO3,quantified_change,
LnAyVlIiQVg,KenDBerryMD,"I follow  Dr. Berg's BASIC ideas of low carb-carnivore, intermittent fasting, but I stay away from the more complex minutia of macronutrients and exotic herbs. His information got me started on the path I am on now Down 120 pounds.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,"Found from the beginning of my keto/carnivore journey ( 2018 ) that you have to have discernment when watching these influencers.  I really appreciate you Dr. Berry!   You are my trusted go to.  Started my journey at age 69 and lost 80 pounds!  Gained a few back over the years but now switched to carnivore with fantastic results, lost the pounds that creeped back👍",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,"For my 2 cents the other content creator was my first exposure to a veritable mountain of truth and information the no one else was sharing. He helped my husband (who reversed Type 2 diabetes) and I turn our health around. I believe that he's sincere in his efforts to help people. And whether he is right or wrong we should remember that no one is going to be right 100% of the time no matter how well meaning.  Many people tout research today that will be debunked tomorrow. And Dr. Berg heavily relies on studies. He doesn't just make anecdotal or surmised pronouncements.   Let me also say that many of the doctors who are doing functional medicine are chiropractors. They had a whole body approach when typical Western trained M.D.s were treating symptoms and dismissing concerned patients like me. My husband's doctor told him he would need to be on medication for the rest of his life to manage his diabetes. At 31!  So much respect to all the ""not a doctors"" out there who had more integrity than many ""real doctors"". There are great people and awful people in every profession.  I really appreciate Dr. Berg for stepping up. ❤",positive_outcome,True,RO3.1,Type 2 Diabetes,RO3,reversal_remission,
LnAyVlIiQVg,KenDBerryMD,"I've been drinking lemon juice for over 2 years now, it is a miracle solution! I lost weight, my indigestion issues are no more, my BP is down, my type 2 diabetes is gone, and it does help with kidney stones. Plus, it helps me drink more water.  Not sure on the fatty liver, cholesterol benefits. But my stomach is flatter then ever, I think it help remove the fat around internal organs.  I'm 51 and have been dealing with a mess of health issues.",positive_outcome,True,RO1.7; RO2.1; RO2.3; RO2.4; RO3.1; RO3.2,Digestive Health; Anthropometric Changes; Blood Pressure; Lipid Profile; Type 2 Diabetes; Fatty Liver Disease,RO2; RO3; RO1,reversal_remission,
LnAyVlIiQVg,KenDBerryMD,"I have been on Omad M-F FOR 12 Weeks 2mad on weekends, I have been drinking my ACV and whole lemon tonic for the same time, Thanks to you I'm down 32 lbs ,my fasting insulin is at 8.8 I want it below 6 thanks for all your work helping us",positive_outcome,True,RO2.1; RO2.2,Anthropometric Changes; Glycemic Control,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,Carnivore for the last 2 months. I’ve lost 40 pounds. All because I watched a few videos from dr berry with good research and a few common sense statements. Thank you sir for the good work you are doing.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,"I started drinking water and a whole lemon every day for a year, I lost 50 lbs and I eat 4 good size meals a day.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,"My anecdotal experience with whole lemons. I have had 4 pregnancies, with 4 different cravings. Age 21, 1st one was a 7.8oz boy, I craved lemon and salt. I could go through a bag of lemons pouring on the salt. I gained 14lbs lost 25 pounds in the 1st week after. Pregnancy 2&3 girls at age 24 and 27 #2 9.10oz Bic Mac cravings #3 8.9oz  Bologna and mustard sandwich on white bread. I gained over 80 pounds  😭 I did lose it but still! Now to number 4 at age 39 I can't remember a particular craving but gained about 40lbs lost most but not all, then gained and gained. LOL Was it the lemons? Who knows but I ended up being 20 lbs lighter then I was in high school.",positive_outcome,True,RO1.5; RO2.1,Appetite & Satiety; Anthropometric Changes,RO2; RO1,quantified_change,
LnAyVlIiQVg,KenDBerryMD,I love drinking lemon water. I do a salt flush (water +tsp Celtic salt) and drink the lemon water afterwards..I lost 15 lbs that I’ve never regained and it helps with feeling more energetic too,positive_outcome,True,RO1.2; RO2.1,Energy & Vitality; Anthropometric Changes,RO2; RO1,quantified_change,
LnAyVlIiQVg,KenDBerryMD,"I use the lemon juice before every meal, 1 tsp, and my GERD is gone. So it is helping with that. I cannot refute my own evidence. However, I am thankful for clarity on the other info.",positive_outcome,True,RO1.1; RO1.7,Cognitive Function; Digestive Health,RO1,symptom_cessation,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
LnAyVlIiQVg,KenDBerryMD,The nice thing about Dr Berg is he dont put down other Dr videos. Lol.   I lost 80 lbs following his advice.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"Bacon and eggs fried in bacon grease EVERY DAY! Lost 58lbs, reversed type 2 diabetes and cured fatty liver. All my labs are perfect and I’m 53 years old! Thank you Dr. Berry!",positive_outcome,True,RO3.1; RO3.2,Type 2 Diabetes; Fatty Liver Disease,RO3,quantified_change; reversal_remission,
WcQX9MtQG4Q,KenDBerryMD,"I'm 72, type 2 diebetic and morbidly obese. About one year ago I switched my eating to primarily meat, eggs, and bacon. I have lost 37lbs thus far. My pant size 36inch down from 42. All the swelling in my feet and ankles is gone. No longer suffer from Diarea. I have the energy to go to the gym. I'm optimistic about the future and that wasn't the case a year ago. Thank you Dr. BARRY",positive_outcome,True,RO1.2; RO1.6; RO2.1,Energy & Vitality; Pain & Inflammation; Anthropometric Changes,RO2; RO1,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"As a 64-year-old man, I am so pissed off that I deprived myself of bacon and eggs for decades because we were told to eat corn flakes and rice crispies…with a big glass of sugar, um, I mean orange juice. Trying to make up for lost time. Oh ya, two months on keto—down 12 pounds.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"11 months ago, I started keto intermittent fasting. I'm down 26kg, no longer need diabetes mediication, HbA1c 5. And my cholesterol is so low I no longer take statins. Thanks Doc!",positive_outcome,True,RO2.4; RO3.1,Lipid Profile; Type 2 Diabetes,RO2; RO3,quantified_change; medication_discontinuation,
WcQX9MtQG4Q,KenDBerryMD,"Started carnivore diet on 1 May. 4 burger patties cooked in butter, 3-6 eggs a day. Somtimes cheese, sometimes salmon. Dropped 16 lbs and haven't started working out yet. Glucose level normal. Thanks Dr. Berry!",positive_outcome,True,RO2.1; RO2.2,Anthropometric Changes; Glycemic Control,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"6 months on a proper human diet and down 38 lbs - from 186 to 148. Blood pressure issues gone, cardiologist happy, feeling great. Keep it up Dr. Ken - you and a handful of honest medical professionals are helping to dispel the myths and more importantly shining a light on the corruption - yep - I said it - CORRUPTION. When companies see profits they, generally speaking, lose most concern for their customers or patients. It’s the almighty dollar. BRING ON THE BACON.",positive_outcome,True,RO1.3; RO2.1; RO2.3,Psychological Well-Being; Anthropometric Changes; Blood Pressure,RO2; RO1,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"I went on a keto diet a year ago. Bacon and eggs are one of my primary meals.. And so far, I lost 60 lbs.. And my blood pressure has gone back to normal",positive_outcome,True,RO2.1; RO2.3,Anthropometric Changes; Blood Pressure,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"I have had Bacon and eggs every morning for going on 6 years, ever since I have been on the keto diet.  In the first 18 months I lost 125 lbs.  Thanks.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,I know a low carb diet works. I did Atkins several years ago and lost 25 pounds.  My labs were all lower and I felt great. I eventually slowly drifted away from it because of all the misinformation out there that confuses you. Just started KETO..same principle..low carb. This time I'm sticking with it. Your videos are fantastic for keeping us informed with the truth. Thank you so much for doing this. You are saving people's lives and adding years to their lives. Keep the video's coming DOC!!!,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"I grew up believing salt clotted your blood leading to heart issues and when I became a vegan activist I was told that bacon was a carcinogenic that causes cancer, I’m now 51 and just started the carnivore WOE and never felt better physically and mentally 🥩❤️",positive_outcome,True,RO3.9,Cancer,RO3,explicit_improvement,
WcQX9MtQG4Q,KenDBerryMD,65 years old. Bacon and eggs everyday low carb no sugar diet. Apple cider vinegar twice a day. Omega 3 supplements plus magnesium and Vit D3 with K2 and 10000 steps a day. Lost 39 lbs thrown my statin and Lansoprasole in the bin. I feel 30 years younger and absolutely wonderful. Thank you Dr Berry.,positive_outcome,True,RO2.1; RO2.4,Anthropometric Changes; Lipid Profile,RO2,quantified_change; explicit_improvement,
WcQX9MtQG4Q,KenDBerryMD,"Bacon, it's what's for dinner! Bacon is good for you! It is Dr. Berry and his videos that said I should eat bacon to get through my withdrawal from being a carb/sugar burner to become a fat burner. And I ate a ton of it!  As Doc Berry always says, ""eat fat to lose fat."" Lost 65 lbs because of Dr. Berry and Dr. Fung.  Awesome YouTube channel!",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
