sample_id,channel,comment_text,is_known_positive,comment_length
821,Jason Fung,Just finished about a 44 hour fast.  My longest yet.  Down 65 lbs so far.,True,73
822,Dr. Robert Cywes M.D.,"Will this information go on to discuss food/sugar and alcohol addiction as mine are all coexisting together. Carbohydrates and sweets are my main drug but add in alcohol and it’s a housewarming party in my head. Don’t do one without the other and it’s not salad and kale, only artificial foods .Then I have a body load of inflammation with hashimotos disease. This healing module incorporates removal of food groups completely to calm the flames of my immunity. And I have so many food intolerances. Oh and also I’m a vegetarian and can’t eat eggs. Some dairy yes. So as you can see my head Fried and needing help.",False,614
823,Mark Hyman,Husband and I simply stopped eating in grains (and sugar/treats) in any form and I lost 20 pounds in 3 1/2 months. The inflammation in my body has decreased to the point I no longer need to take meloxicam/mobic for joint pain.,True,226
824,KenDBerryMD,Lemon and cranberry mixture desolves and get rid of calcium stones almost immediately,False,85
825,Nick Norwitz,"what if cold exposure gives you more energy. sardines too for more stairs. I do inversions most days, it helps with energy and cold tolerance for sure. I ride the desk all day and need to get movement. Pull ups on random trees while on walks. When i don't feel like shirt off in cold i know i need to rinse and repeat. Zap in the cold water. or sauna.",False,351
826,Dr. Boz,Apparently nothing was learned from the Phen-Fen debacle…,False,57
827,Shawn Baker MD,"Just from my own experience, I am 56 with a family history of heart attacks and have been 90%+ carnivore for 3 years the first time and about six months on my restart (my former doctor made me second guess my decision even though I felt my best being very low carb). My LDL and HDL concerns my current doctor as they are in the danger zone even though I eat whole foods, do HIIT three times a week, and lost 20 pounds. Just did my CAC scan because of my family history, and I am 1.3% which is great for someone my age! I know it may be just me but according to the mainstream I should be on statins and a Mediterranean diet but I am thriving on just 90%+ carnivore! Thanks, Dr Baker, for putting out the truth!",True,710
828,KenDBerryMD,I can’t find any bacon in the grocery store that doesn’t have sugar in the ingredients 😢,False,88
829,Shawn Baker MD,We got our B.S.Meters Set ...mine Says High amount of B.S!,False,58
830,Ben Bikman,You showed exogenous ketones and endogenous ketones can be made in the liver. All these are burnt for energy or excess ketones excreted !!😅,False,139
831,Shawn Baker MD,That can’t be real,False,18
832,Jason Fung,I started low carb high fat diet with intermittent fasting on May 1st. I had fasting BS readings in the high 130’s to 140’s! Overweight with swelling in my ankles and wrists as well as other symptoms. 86 days later I am down 27 pounds and my BS readings are falling into the high 90’s and low 100’s. I have a long way to go but am thrilled with the results so far!! Today I’m already 17 hours into a 42 hour fast and I feel great. This stuff really works.,True,455
833,Dr. Boz,No wonder the ethical editors etc  are leaving these bogus profit making journals,False,81
834,Eric Westman,"I noticed stomach poof drops in a few days without carbs. I got so excited at reduced poops. Save the earth, reduce paper usage! 😂 Save time and do something else. Read on the couch instead of the bathroom. Thanks for your honesty.",False,231
835,Jason Fung,"You have changed my life. You have been gifted conveying the massage. I understood what you said and it worked. I was 5,7,, with 185lbs, diabetic type 2, with blood pressure and cholesterol. I started IF , 16_8 on Oct 23 , 2021, then I put 24 hrs,  6 days in a stretch, only to come back to  18_6 to have peace at home and family. They are all against it. Today I saw 162lbs, lost 23 lbs, diabetic free with no medicine for last 3 weeks. My last blood test show Ketones +2 . Thank you for your contribution. I appreciate it.",True,524
836,Eric Westman,I went on carnivore and lost 8 lbs in the first month and 6 inches off my waist.  It has been 5 months and I am down 32 lbs.  Feeling great.,True,140
837,Nick Norwitz,I can’t get CAC test in Canada.,False,31
838,Eric Berg DC,Wow. Seriously! Lost 26 lbs 3 months in drBergs keto. My husband lost 24 lbs.  We look and feel amazing! Thank you drBerg!!!,True,124
839,Mark Hyman,The majority of Drs only have to take a few hours of nutrition class. They learn to treat symptoms not the cause :/,False,115
840,Ben Bikman,Could you comment on the part played by pancreas glucagon.,False,58
841,Anthony Chaffee MD,I’ve done keto for 5 years now. Didn’t do it to lose weight. Just thought it would be healthy and fun to do. I’ve also tried carnivore but going to the restroom has been a problem. On keto I get a lot of my fiber from mushrooms. On carnivore I was going to bathroom once a month. That seemed extreme,False,299
842,Nick Norwitz,Thank you for your great work!  Would giving blood and then produce new blood give a similar result?,False,100
843,Anthony Chaffee MD,Dr Chaffee Chuck Roasts are my favourite! Where do you get your Chuck Roasts from in Australia?,False,95
844,Eric Westman,I have watched my diabetic friends go through all the ADA Dr rec meds and no diet control and get worse and worse.  Had a heart attack and now on ozempic and statins.  No diet change.  Very sad.,False,194
845,Eric Berg DC,Thank you for sharing this recipe . Looks like a healthy alternative to store bread. Just need to buy the ingredients.,False,118
846,Eric Westman,The price of meat will skyrocket once this carnivore diet catches on,False,68
847,Jason Fung,My Cue is waking up in the morning feeling hungry,False,49
848,Dr. Boz,How about mackerel? It's highly beneficial for blood type a,False,59
849,Shawn Baker MD,"Yum fried in pig fat ..Cured my sore joints, GURD ,skin issues,Reduced inflammation and even improved my eyesight..i wish I turned ""gross"" earlier !",False,148
850,Mark Hyman,There is ALWAYS a reason we are seeing something more often: chasing profits.,False,77
851,Nick Norwitz,73 . Off medications  i took for 35 years for depression  anxiety  insomnia.  Fiber was killing my intestines.  Would i like to eat a vegetable  or two? Yes biut not with pain,True,175
852,Jason Fung,"Thank u sir ,No one have ever explained like this. ❤",False,52
853,Eric Berg DC,I have been addicted to sugar my whole life. I'm 7 full days without sugar. I feel the best I have in many years.   I lost 9 lbs too :) Thanks for the motivation.  Update Time! I went from 230 lbs to 185 lbs.. I still eat sugar now & then... however I no longer crave it uncontrollably as I once did. Thanks for all the encouraging comments!,True,341
854,Mark Hyman,"I stopped eating most dairy (very rarely use parmesan) and most meat (on occasion eat fish). I eat absolutely all I want of the veggies, fruit, nuts, seeds. And even some olive oil on stuff. Went from 190 to 140 in one year.  And I can tell you I totally stuff myself daily with whole foods, so I am not on any kind of reduced food diet. Blood pressure dropped like a rock! Feel great so far after one year. Feel really quick, clear thinking and light, at 59 years old. Read The China Study.",True,491
855,Eric Berg DC,"After about 1 week of fssting , i realized that when i wake up in the morning my inflammation is not so bad . 1 month in and my inflammation is GONE",True,148
856,Eric Berg DC,I’ve been 9 days without sugar and this video is 100% right. I’ve had a lot of energy the past 5 days or so and have actually had enough to go play with my kid outside. I honestly don’t even crave sweets or want any unless my wife brings them home and the taste of it is so gross now I don’t even want it. Better health to ever one who read this post let’s see how long I can keep it up.,False,387
857,Shawn Baker MD,Bill Gates is lookin good these days!,False,37
858,Ben Bikman,I did low carb and was very successful but had my fasting insulin checked while I was still on it and it only went from 15 to 13 with a 70 lb weight loss. I was still battling insulin resistance even as my fat disappeared. Someone needs to tell me how to get my insulin in control.,True,281
859,Ben Bikman,All the bariatric procedures sound barbaric!,False,44
860,KenDBerryMD,Did he just say I could have a successful carnivore diet with hot dogs,False,70
861,KenDBerryMD,I've been on the carnivore diet for 1 month and had a blood draw last week.  Couldn't believe my eyes at the numbers. Cholesterol went from 199 to 133.  I'm carrying around my test results so when people say my cholesterol will go up I can pull them out to show them. My Crohn's disease is also now 100 percent better.  My husband is doing carnivore with me and his psoriasis is almost cleared up.  I'm not sure I could have started this diet without all the information you provided and also encouragement.  Thanks so much. I think I may have my life back!!!🎉,True,560
862,KenDBerryMD,I am also  on carnivore  for 4 months.have lost 12 lbs but also a lot  Of inches ❤❤gogogo🎉,True,90
863,Shawn Baker MD,"I also injured my Neck similarly in Jiujitsu, Muay Thai about 12 years ago. The best relief I found is doing Dead hangs for 30 seconds to a minute x 3 sets 5 days a week.  I’m 44 now and pain free most the time.",True,211
864,Dr. Robert Cywes M.D.,"I don't know if it is ""fat adaptation"" but on my 66 day marathon water fasting at around day 30 I started to be able to do computer programming which is the indicator of proper energy level for me. It is possible that it is very stubborn thing. Also all kinds of faint symptoms went away at that 30 day mark. In my 13 year ketogenic diet I have learned to measure glucose and B-hydroxybutyrate directly from blood. That does not involve any paid lab so you should be able to do it too. You simply get enough info to understand when you are burning fat. But having good energy level is the different beast.",True,605
865,Jason Fung,❤ You deserve the noble prize,False,29
866,Shawn Baker MD,My food bill is more than my monthly motorcycle payment 😆,False,57
867,Eric Westman,"Hes cuckoo for cocoa puffs! Are you kidding me? I like  how he cherry picks his information, you need to stick to surgery doc! News flash, chickens don’t eat algae! I have never fed my chickens algae! I have lost 31 lbs so far on Dr Westman’s prescription keto, and I have followed him for many years, I had to revamp my approach because when I started there were lots of ways to do keto, but it didn’t help me lose weight, when I took the keto Masterclass with dr W, I started losing! Thank Dr Westman! You Rock!",True,513
868,Eric Westman,"Unless you eat meat diet only for at least a month you will never find out. I lost 54 pounds it is great to eat it all the time especially with butter. Eggs ok.  For those of you who doubt this, he will die in pain and suffering",True,228
869,Eric Berg DC,"Thank you Dr. Berg for all that you do. I am 80 years old.  I have been doing natural health remedies for 20+ years.  I am very healthy because of that. I don’t take prescription drugs, and never will.  I have learned over the years how to take care of my body. Diet is a huge part of it. I stay away from sugar as much as possible.  Cook food from scratch using organic ingredients and fresh vegetables. We get our pasture raised meat from a local farmer who we know how he care for his animals. I will never go back to western medicine. They are only good in emergencies. Not good with diseases. Also do walking and lymphatic drainage exercises.",False,647
870,Anthony Chaffee MD,I started carnivore a day after a gout flare in my hand started. One week later the gout is almost completely healed.,True,117
871,Dr. Robert Cywes M.D.,"On carnivore my blood sugar goes up to 108-112 after a meal(I do OMAD), and it's back down to 81-84 in 2 hours.  So there is definite insulin being released on a diet of 2-3lbs pork shoulder, beef chuck, cheese, and eggs.",False,221
872,Jason Fung,"Million of thankz Dr.Jason Fung, using your tips that I was able to reduce my A1C from 7.2 down to 5.3 in 7mths. Also good weight BMI too",False,137
873,Eric Berg DC,"Dr. Berg, I switched from sugar to honey several years ago and I got every benefit you said. I think honey is attacked like fat and they both aren’t bad for you. I use about 2-3 lbs of raw honey every week and lost 20 lbs without trying and feel freaking amazing. I don’t wake up during the night for the bathroom unless I’m out and drink a drink with sugar in it.",True,364
874,Dr. Boz,What about Trizepatide?,False,23
875,Shawn Baker MD,Eat it rare and everything will be fine,False,39
876,Jason Fung,"Thank you for this explanation doctor.  You are my blessing and a great blessing to many.  I deeply appreciate all that you do.  Thank you, thank you, thank you.🙏",False,162
877,Anthony Chaffee MD,"What a great episode, I’m from North Western Canada as well, and as a Native person dr Chaffees message resonated with my cultural diet, also I always felt better when eating heavy meat ratio in my diet, Maggie resonates with me big time. And what an amazing looking woman with a mind sharp as a tack. Thank you Dr. Chaffee",False,323
878,Eric Berg DC,"Gave up coffee and sugar at the same time and the effects were profound. Energy is amazing, better sleep and I'm very calm even in the most stressful situations.",False,161
879,Shawn Baker MD,"I have a pacemaker and have dropped 80 pounds  from 330 to 250. I was even down to 230 but felt better at 250 so I adjust what I eat to stay there. Afib runs in my family and is definitely inherited.  I do take blood thinners but that's it for medicine.  I feel great, very active, driving my wife nuts because I keep moving, cleaning, organizing, efficient beings no brain fog. Loving life at 67 even with Non Hodgkin's Lymphoma.",True,430
880,Shawn Baker MD,"What about a sardine fast to reset metabolic, any help do you think if previous health has not been great? And also - what about what the EMF soup being built around us - for the digital prison - the effect that is having: professor Martin Pall's work shows how this is damaging cellular calcium signalling....  Plus - the Maasai Mara people were shown on autopsy (though I think autopsies are evil, but anyway...) - to have high arterial plaque - and no heart disease.  Studies also showed that they were NOT significantly more physically active than an average American, thus physical exercise was the variable...... Food for thought....",False,639
881,Eric Berg DC,You just cracked me up with “icing on the cake “😂,False,49
882,Mark Hyman,I had to go not only gluten free but also grain free. I noticed a significant difference.,False,89
883,Eric Berg DC,100% with you Dr. Berg thank you for all you do for us we do appreciate it,False,74
884,Mark Hyman,I was on mounjara for a year and lost 64lbs. Stayed at the 5mg the whole time. It not only helps with appetite suppression I found it helps with people who drink alcohol I use to drink on the weekends when my husband had a show and when I was on GLP’s I did not want any alcohol I have been off mounjara since October because a change in insurance now does.not cover it and now I have went back to drinking 3-4 drinks on the weekend 🤷‍♀️,True,437
885,Dr. Robert Cywes M.D.,"No reason to knock Sally, her main point is the mass consumption of high oxalate “super foods” at each meal, daily, often combined, 365 days a year and should be a concern. Humans have always eaten plants but not in these amounts consumed now on the plant based craze. The amounts of these foods eaten now, daily and combined is a new trend in eating. Interesting to see how this goes. Her podcasts are not directed at a mostly carnivore, occasional veggie eater, but the vegan eating several grams of the stuff every day.",False,522
886,Ben Bikman,I’ve been an insomniac since early childhood now 65 still not change,False,68
887,Eric Westman,I had a bag 6 months and understand. Amazing!!!! I have eaten carnivore 15 months and love it. My parents are so worried 😫I am 61 and mom still says I am so worried you eat so much meat ugh,False,189
888,Ben Bikman,"Ben, there's nothing I'd like clarified more than your reason for including carbohydrates in the diet at all? (Please note, this is not a loaded question I'm genuinely interested). Your argument against carbs is compelling on so many levels, yet the information you provide is somewhat polarizing given you include carbs in your meal plans and products. You state in your book (Why we get Sick), ""Due to gluconeogenesis, eating carbohydrates is unnecessary, though they can still certainly be a pleasant part of the diet."" Your choice of the word ""pleasant"" might suggest that's the only reason? Is it? In your opinion, if metabolic health is a priority above all else, would it be advantageous to exclude carbs altogether, or do you think/know a small amount of carbs might be beneficial in some way to metabolic health?",False,821
889,Nick Norwitz,I'm down 11lb in 13 days...🎉 I'm doing starch and protein on the weekends 😊 I'm monitoring and learning what I can do to maximize my weight loss ❤,True,146
890,Anthony Chaffee MD,I never stopped eating real food.,False,33
891,Jason Fung,I started fasting on Thursday and Sunday every week.. It took me about 4 months to adjust to fasting and adding days here and there and now just eating on Thursday and Sunday.. The mental clarity when fasting is incredible especially when juxtaposed to how foggy a eating day can be 💪🍻,False,285
892,Dr. Robert Cywes M.D.,"The staple food in Ireland before the potato was grains such as barley, oats n wheat.",False,85
893,Eric Westman,"If you have a baby or small children due for scheduled CDC vaccines, I strongly recommend watching Dr. Paul Thomas's interviews.  He is to these vaccines what Drs. Berry and Westman are to Keto and Carnivore.",False,208
894,KenDBerryMD,I am also  on carnivore  for 4 months.have lost 12 lbs but also a lot  Of inches ❤❤gogogo🎉,True,90
895,KenDBerryMD,I do the same thing BUT I only  have  4 patties  delicious.,False,59
896,Nick Norwitz,"I wish you'd clarified ""plague""--are we talking about hard calcium or soft or both?",False,83
897,Jason Fung,Thank you for great knowledge,False,29
898,Eric Westman,I do carnivore 90% and keto 10%.,False,32
899,Dr. Robert Cywes M.D.,"That is me exactly, lost 76 pounds gained back 9.5 pounds now took off 6 of that. I need permanent weight loss.",True,111
900,Shawn Baker MD,"He's absolutely right. Our ancestors were surviving off lucky charms for the past 100,000 years",False,95
901,Anthony Chaffee MD,"The Cholesterol Hypothesis of Cardiovascular Disease. The Dietary Guidelines. The Gene Theory of Carcinogensis. All of these are mainstream pillars of our healthcare system, and all three are just about 100% WRONG and are the direct cause of tremendous and completely unnecessary suffering, morbidity, and mortality. Yet this is what I was taught in medical school 30 years ago, and it is what they are STILL teaching my daughter in medical school today.  It is truly a DISGRACE how untethered modern medicine is from good science. Fortunately we have scientists and physicians like Professor Seyfried and Dr. Chaffee to provide us this knowledge and give us the opportunity to use REAL SCIENCE to take control of our health.",False,725
902,Eric Berg DC,Yum!! Looks delicious! I was going to mill my own organic grains. I need to find your video about wheat now.,False,108
903,Jason Fung,Excellent and clear presentation. I have also lost 22 kilos. I do IF several days and OMAD one day a week. Walking 10 kilometers most days. Feel very well,True,154
904,Dr. Boz,"I've always been told/ treated like thin is all that matters, not your health. Who cares how you become thin as long as your thin., even if it kills you.",False,153
905,Dr. Robert Cywes M.D.,Finally a doctor tells you the truth,False,36
906,Eric Westman,I’ve been doing it for a few months. I’ve lost 15 pounds and my epilepsy has significantly decreased in severity.,True,113
907,Eric Westman,"I was on the KETO diet, couldn't eat more than 5 carbs. Had alot of inflammation and several other ailments, diabetes, carpo-tunnel, headaches, knee pain, hair loss, IBS, candida, gingivitis, bloat and memory loss. Now after one year on carnivore diet , inflammation reduced the first day and now the only things left to heal are head aches wich are not as severe as they were and hair loss and once in a while I get alittle pain in my wrist from carpo-tunnel. I feel great and while I am healing my body I have also lost 45 lbs.",True,529
908,Eric Berg DC,"All you guys that felt or feel she is rude and not very friendly, should watch them live. She is really very nice with a Quirky personality. I think in the beginning she might have been nervous or uncomfortable, not sure in front of the camera. They make to a great pair.",False,271
909,Anthony Chaffee MD,"I'm 69 and started eating meats MCT, grape seed and Atlas olive oils and some veggies for a week now plus working out. I'm feeling full for the first time in years. I'm loving this. Today is day 7 and it's my rest day. Eggs and an advacodo for brealfast, steak for lunch and ground beef for dinner with a salad.",False,311
910,Anthony Chaffee MD,Im on day 4 I am 49 years old,False,29
911,Shawn Baker MD,"Fact that he lost 100 lbs  says it all. He was already well into metabolic syndrome affects due to his high carb/sugar life. Hes lucky the heart attack didnt occur already, given his family history of heart attacks and previous lifestyle.",True,238
912,Dr. Robert Cywes M.D.,"Dankie Doctor! You make a lot of sense! If I eat beans I have severe gas and discomfort. I have been attempting carnivore for the last 9 weeks, my digestion issues are gone and my finger joint inflammation has improved, pain almost gone! I’ve also lost 8 pounds. When we moved to America I gained 40 pounds in a few years. I don’t even miss cake and chocolate now. I can’t stop the black coffee though 🤷🏻‍♀️ Love hearing an accent from “home”😊Hello from Oklahoma 😊",True,464
913,Nick Norwitz,"I am keto and the carnivore diet is a subset of a ketogenic diet. I eat less than 20 total carbs a day, not net carbs but total so as you can imagine I’m pretty close to carnivore. I lost 88 pounds., got my blood pressure under control. Got my irritable, bowel syndrome under control., and I have a lot more energy. However, I do have very high LDL and I haven’t made my mind up on how big a deal this is.. also my fasting blood sugar is low and so is my insulin, I have them measured. I still occasionally., maybe once every three weeks have one bowel movement that is explosive diarrhea. Can’t find a pattern what causes it. But before I went keto, it was basically every day so you can see how improved my health is…Oh, my sleep has improved and before I went keto and lost weight I was starting to get some tingling in my hands and legs, and that has went away.  It’s hard to say if it’s all keto or it’s my weight loss or my exercise routine because I do exercise now I didn’t originally .",True,994
914,Shawn Baker MD,"Sorry to hear this Shawn. I have a herniated disc in my lumbar region and did not want surgery either. So, I had a steroid injection this past May and no more pain. I am not sure how long it will last, but if I can make it for at least a year I will be happy!",True,259
915,Eric Westman,"The most amazing thing about being carnivore is no gas, less smell, once or twice a week to crap. Great for backpacking. Never a stomach ache or rushing to the bathroom.",False,169
916,Shawn Baker MD,"C3/C4 injury years ago.   Did not have surgery because people I know who had the surgery were not any better.   I had numbness and pain, couldn’t sleep.   With keto all the symptoms went away.  Completely off pain meds.   It’s amazing.   Good luck!  Hope you feel better soon.",True,276
917,Eric Westman,"I had a copy of Fuhrman’s book “Eat to Live” and ate a high vegetable, low fat meat diet for many years. I maintained my weight around 165 and thought I was doing pretty well. (Edit 1/13/24: I gained in 2018 and started Keto @ 173) Then I tried Keto in January 2019. I lost 10 pounds in 2 weeks and felt satiated!  Then I continued to lose and by August had lost 40 pounds! PAINLESSLY, btw.  In January 2022, having maintained my loss, I went more fatty meat and much less veggies — I lost another 15 pounds in two months and now maintain THAT ever since.  Oh yeah, and I feel amazing and virtually never crave Carbs! I threw out my Fuhrman book…😉",True,647
918,Shawn Baker MD,"I can't eat or drink dairy so I came up with this great idea , let's make it so no one can...... proceeds with gleefully evil grin 🤮🤬",False,133
919,Mark Hyman,Extreme Extreme fatigue and shortness of breath. And gi issues,False,62
920,Dr. Boz,"I finished the challenge. Over the 4 days my blood sugar dropped significantly. Normally I have to take about 20 units of insulin. On day two, without insulin, my fasting blood sugar was 135. I dropped about 4 lbs. and wasn't really hungry.",True,240
921,Shawn Baker MD,Bill Gates is the problem.,False,26
922,Mark Hyman,It was. I was born celiac. MORE than 50 years ago.,False,50
923,Jason Fung,Immensely Grateful Dr. Fung God bless you.,False,42
924,Eric Berg DC,"Thank you, Dr. Berg, for giving us this valuable information.",False,61
925,Nick Norwitz,The chemistry of this explanation is missing a very important detail. Where does the nitrogen come from to turn this carbohydrate into amino acids? Without a sufficient nitrogen source like ammonia or other amino acids already in the gut this chemical reaction is impossible.,False,275
926,Dr. Boz,"Yes, this doctor is correct.  Any time you lose weight, you will lose muscle.  This is true for both if you are on Ozempic and if you are not on Ozempic. The important thing is you diet and exercise while you take it.    I lost 80 lbs on Zepbound, and I feel amazing.  I dieted, exercised, and ate a lot of protein.  I am the healthiest I have been in years, and I have had no problem keeping the weight off after going off the drug.",True,433
927,Shawn Baker MD,"I was on carnivore for about 8 months. Lost about 65 pounds and went off it for about 5 months. Pretty much sticking to lower carbs. Still eat some higher carb things but not a lot. Have gained back about 8 or 9 pounds and ready to get back on it. I can really feel it when I eat the wrong foods. Bloated, gut aches, tired, don’t sleep as well and I when I go work out which is at least 4 days a week I’ve noticed my heart rate is higher. In 2 weeks on the 1’st of the year it’s time to hit it hard again. Still want to lose another 40 pounds, which I will before summer. Don’t mind carnivore at all I just get tired of eating meat all the time. I never really noticed feeling any better but bloodwork was always great, blood pressure went down and heart rate was lower when working out so I know it works for me.",True,813
928,Nick Norwitz,This seems wrong. Draining blood from your kids so your can take better selfies.,False,80
929,Dr. Robert Cywes M.D.,Great topic. Coffee is the most sprayed crop so one should try to drink organic coffee. There's some on Amazon.,False,111
930,Eric Berg DC,I've been doing 14-18+ hour fast since December and it has been great. I attempted a 24 hr fast a couple times and it wasn't as bad as I thought. I recently attempted a 48 hr fast and failed at 35 hr. I will get it next time for sure!  *Update* I've achieved 48 hr a couple times now! Biggest thing is not wanting to eat everything in sight after it lol.,False,354
931,KenDBerryMD,"I’m 63, been keto for 7-8 years now. Been plateaued for 3 years now no matter what I do. Even gained some. So I’m gonna transition to ketovore then carnivore starting today! I’m excited for the first time in ages for this! Thanks Dr Ken & Kelly! 🥰🙏🌷",False,249
932,Shawn Baker MD,Veggies wouldn't be bad if they didn't bomb them with monsato.,False,62
933,Eric Berg DC,"I can testify to this.  I do two meals over a 6 hour period and I have lost 57 lbs.  I'm almost never hungry.  I sometimes forget to eat my second meal.  I don't count calories, I eat pretty much what I want.  I did count my calories one day.  I had a 1020-calorie breakfast and a 700-calorie dinner and I burned about 400 calories on my daily bike ride.  That's a total of about 1300 calories for the day and I can't describe the feeling of bliss that I feel after 18 hours of fasting, like I am totally content and won't ever need to eat again.   I started fasting because I was having a lot of issues with heartburn and a sour stomach.  I didn't know about the weight loss part of it until I watched one of your videos.  By the way, the heartburn and stomach issues cleared up that first night that I didn't eat dinner and they've not come back.  I was insulin resistant before.  I'd eat 3 to 4 thousand calories a day, always hungry and craving junk.  I had a huge belly and felt terrible.  My cravings for carbs have gone.  I eat way more meat and vegetables now.  some Fruit and some bread but not like before.  My typical breakfast is huevos rancheros with bacon and greek yogurt.  my dinner is usually a small piece of grilled chicken, pork, beef, or fish and a large salad with lots of bell peppers mushrooms and other vegetables and a bowl of berries with cream.  I don't eat between meals and I drink water or unsweetened tea.    I been riding my bicycle 7 miles a day and I'm getting ready to ramp that up to 10 for a bit and then 15 to 20 as I get my fitness back after having not done much riding during the winter.  Just riding 7 miles a day has really got the weight coming off now.  I hope to be at my goal of 108 lbs. lost by June.   I started at 268 lbs. and I'll finish at 160.  I know I'll eat like this the rest of my life.  I wish I would have know this in my 20's.  Thank you for all the videos.  I've recommended this to many people but I think they can't get over the idea that they will be super hungry if they try it.    I like to ride my bike in the morning when I've been fasting since 2 pm. the day before and to my utter surprise I can do it just fine.  I don't even feel hungry at the end of my ride.  That's because my body switches to burning fat  easily now.  I never ""hit the wall"" anymore.",True,2327
934,Dr. Robert Cywes M.D.,"I am 3year 3months carnivore. .. I lost 25 kg in the first 18 months give or take...  However since then been on a stall. I am not at my optimum weight. I probabaly needed to drop another 8kg.  I have been searching and pondering why why why.. I also went through a spell of healing, no longer having night thirst not nightly loo breaks for about 4 months. But it has returned.. not with a vengeance but none the less, its back i do wake uo every night at least twice needing the loo and a drink of water.. so what caused this reversal.. I i decided about 2 weeks ago to add in a carb breakfast to see if the insulin spike may do something.. so started eating a cooked apple for breakfast...   And blow me over... I am finally experiencing satiety. First time since being in carnivore... so much so, that tonight I cooked 4 mini steaks... It would be my first eating since the cooked apple... I only mabaged to one of the mini steaks and just could not eat any more. (Before i would need to eat 8 mini steaks and still not even feel satiated... I am beyond fascinated.    So yes lets say carnivore healed multiple things in my body and still isnt finished but this insulin spike breakfast fullness has surprised me fully.",True,1221
935,Anthony Chaffee MD,The meat eats the plants....which came first the chicken or the egg lol.,False,72
936,Ben Bikman,Does anyone know Dr. Bikman’s reasoning for not recommending a fasting peptide as a IR diagnostic tool?,False,103
937,Ben Bikman,"@Dr Ben. What can be done for a woman suffering from type 4 stage 2 Lipodema ??? I have followed Dr Mindy's Hormone fasting regime and lost 20pounds and then it stopped, however the Lipodema does not shift. Please advice. TIA",True,225
938,Dr. Robert Cywes M.D.,I'm a diabetic.. Im low when I go to bed but high when I wake up.. what can I do.,False,81
939,Eric Westman,"Fantastic video that came out recently from Dr. Ken Berry, speaking with a PhD, another researcher. About their newest study that shows LDL shows zero correlation to plague buildup. They produced all the facts of their study and it even has gone through peer review already and will be published very soon. Makes this guy talking even funnier. Thank you Dr. Westman.",False,366
940,Dr. Robert Cywes M.D.,"Doctor Rob would you be able to answer if suppressions of production of insulin caused by too much protein, too long on keto and carnivore diet , would also result in lower co2 levels and  higher BUN/creatinine ratio. My doctor and I are just about to look at my results and yes, my hba1c went from under 5 to 5.7 and fasting glucose was 101",True,341
941,Ben Bikman,Question - what if a person has parasites? Could the parasites be feeding off their high glucose and robbing the host?,False,118
942,Eric Westman,What about vitamin B12? I thought strict vegans had to supplement for this?,False,75
943,Dr. Robert Cywes M.D.,"What is healthier for a Type 1 Diabetic, Keto or Carnivore?",False,59
944,Shawn Baker MD,"you know the animals in the sea need some food, send them there.",False,64
945,Ben Bikman,If people would just eat low carbs and exercise more most of their problems would improve,False,89
946,Jason Fung,Excellent presentation,False,22
947,Eric Westman,I used to listen to Dr Paul Saladino. I can’t listen to him anymore. How can you trust someone after you see him on video saying that too much carbohydrates do not cause insulin resistance?,False,189
948,Eric Berg DC,When your on keto I definitely do not feel hungry at night before keto I use to eat so much at night and know I don’t feel hungry at all,False,136
949,Mark Hyman,"Gone unprocessed but still have fish and some dairy ( trying to stop dairy products) Added 10 critical herbs/spices to diet and nuts , greens , berries etc . Never felt better , lost weight , feel good . When I some times have cake or white bread I feel really sick.  No flu for 7 years",True,286
950,Ben Bikman,"I was listening to someone speak who seemed quite knowledgeable (sorry I don't know their credentials), but their main point is that fat can only produce a maximum of about 30 calories, per pound, per day. Their point was that if the energy demand exceeeds this during fasting, muscle will be broken down for use. The point was that people who are already on the thin side, should not fast too much or risk burning muscle. Do you agree with this limit of calories from fat??  And wouldn't glycogen be used before the muscle protein itself? Thanks",False,546
951,Eric Berg DC,"I have observed that almost every person which historically has died, has been drinking water. Thus I conclude that drinking water is directly linked to dying.  I recommend not drinking anything liquid, just to be safe. Trust me I've been in the same room as a doctor at least once in my life!",False,293
952,Eric Berg DC,"Years ago, I dropped almost 100 points off of my cholesterol by cutting sugars and some carbs. A friend had to drink a sugary drink before a scan for her lung cancer. It made the cancer cells light up like Christmas tree lights because they love sugar and went on a feeding frenzy.",False,281
953,Nick Norwitz,Lean mass hyper responders with highly elevated LDL.  What is the incidence and cause?,False,86
954,Mark Hyman,Really appreciated the information provided by Dr. Tyna Moore and was taken aback by the level of contentiousness that Calley Means brought into the conversation. Would not watch an interview with him again due to his non-collaborative communication style.,False,256
955,Dr. Robert Cywes M.D.,"Keto , low carb don't fail...people fail",False,40
956,Mark Hyman,Thank you for all that amazing informations 🙏🙏,False,46
957,Nick Norwitz,No one should follow this type of CULT  😔,False,41
958,Dr. Robert Cywes M.D.,"It happened to me after 4 months (fat adaptation) if I recall it right. One day after a protein bar in the late morning I did not feel hunger and recognized that around 5pm. I was scared because it was the first time I did not feel hungry for a full day.  Unfortunately after losing 20 kg in 8 months I relapsed. Worst decision of my life. Now going back to keto, hoping to feel that amazing feeling once again.",False,411
